track_name,artists,track_genre,energy,valence
Have Yourself A Merry Little Christmas,Sam Smith,pop,0.178,0.344
High On Love,Yuvan Shankar Raja;Sid Sriram,pop,0.779,0.619
"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,pop,0.431,0.19
Blue Banisters,Lana Del Rey,pop,0.114,0.172
Have Yourself A Merry Little Christmas,Sam Smith,pop,0.178,0.344
Marakkuma Nenjam,A.R. Rahman,pop,0.373,0.315
Iragai Poley,Yuvan Shankar Raja;Tanvi Shah,pop,0.539,0.305
"Kannukkulle (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar;Haricharan;Sinduri Vishal,pop,0.404,0.82
Blue Banisters,Lana Del Rey,pop,0.114,0.172
Blue Banisters,Lana Del Rey,pop,0.114,0.172
Aakasam Maaruthalli,Yuvan Shankar Raja;Senthil Dass,pop,0.431,0.416
Haare Haare Hum To Dil Se Haare - Unplugged Version,Siddharth Slathia,pop,0.369,0.548
Blue Banisters,Lana Del Rey,pop,0.114,0.172
The Humma Song,A.R. Rahman;Badshah;Tanishk Bagchi;Shashaa Tirupati;Jubin Nautiyal,pop,0.65,0.392
Born To Die,Lana Del Rey,pop,0.636,0.394
"Kaalathukkum Nee Venum - From ""Vendhu Thanindhathu Kaadu""",A.R. Rahman;Silambarasan TR;Rakshita Suresh,pop,0.458,0.567
Apocalypse,Cigarettes After Sex,pop,0.467,0.182
Maula Mere Maula,Roop Kumar Rathod,pop,0.737,0.412
Under The Influence (Body Language),Chris Brown,pop,0.62,0.459
Talking to the Moon,Bruno Mars,pop,0.59,0.0784
Wait a Minute!,WILLOW,pop,0.705,0.672
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN;Taylor Swift,pop,0.445,0.106
Mitti Di Khushboo,Rochak Kohli;Ayushmann Khurrana,pop,0.754,0.355
Aaja We Mahiya,Imran Khan,pop,0.594,0.378
Phir Mohabbat,Mohammed Irfan;Arijit Singh;Saim Bhat,pop,0.481,0.262
DEAD ZONE,Gulab Sidhu;Jay Dee,pop,0.644,0.538
At My Worst,Pink Sweat$,pop,0.415,0.667
Love Story,Taylor Swift,pop,0.741,0.306
Sukoon Mila,Arijit Singh,pop,0.378,0.527
Pal,Javed-Mohsin;Arijit Singh;Shreya Ghoshal,pop,0.498,0.32
Pablo,King,pop,0.73,0.503
Satisfya,Imran Khan,pop,0.652,0.803
SOLO,JENNIE,pop,0.642,0.388
Black & White,Diljit Dosanjh,pop,0.683,0.526
everything sucks,vaultboy,pop,0.371,0.653
Deewane Hum Nahi - Version 1.0,Aditya Yadav,pop,0.498,0.238
Yaad Piya Ki Aane Lagi,Neha Kakkar;Tanishk Bagchi;Lalit Sen,pop,0.833,0.693
Jab Se Tere Naina,Monty Sharma;Shaan,pop,0.653,0.678
Who Says,Selena Gomez & The Scene,pop,0.927,0.744
Baarish Ki Jaaye,B Praak;Nawazuddin Siddiqui;Sunanda Sharma,pop,0.765,0.475
12 Bande,Varinder Brar,pop,0.693,0.838
Phulkari,Karan Randhawa,pop,0.785,0.764
Story of My Life,One Direction,pop,0.663,0.286
Dooriyan (feat. Kaprila),Dino James;Kaprila,pop,0.474,0.219
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes;Jason Derulo;De La Ghetto,pop,0.895,0.793
Nit Nit,Jasleen Royal,pop,0.412,0.235
Tere Bin Nahi Laage (Male Version),Uzair Jaswal,pop,0.577,0.429
"Naa Tere Bin (From ""Ek Villain Returns"")",Tanishk Bagchi;Altamash Faridi,pop,0.453,0.384
Laagi Lagan Shankara,Hansraj Raghuwanshi,pop,0.903,0.523
Ennadi Maayavi Nee,Santhosh Narayanan;Sid Sriram,pop,0.246,0.218
Love You Zindagi,Amit Trivedi;Jasleen Royal,pop,0.701,0.385
Feelinga,Garry Sandhu,pop,0.518,0.386
Medley: Kehna Galat Galat / Halka Halka Suroor,Madhur Sharma;Nusrat Fateh Ali Khan,pop,0.506,0.703
Mere Baad Kisko Sataoge (Lo-Fi),Madhur Sharma;Nusrat Fateh Ali Khan,pop,0.495,0.33
Meherbani,Arko;Jubin Nautiyal,pop,0.455,0.361
"Adipoli (From ""Think Originals"")",Siddhu Kumar;Vineeth Sreenivasan;K. Sivaangi,pop,0.6,0.706
Bandeya Rey Bandeya,Arijit Singh;Asees Kaur,pop,0.615,0.235
Kangal Irandal,James Vasanthan;Bellie Raj;Deepa Miriam,pop,0.452,0.661
Kutty Pattas,Santhosh Dhayanidhi;Rakshita Suresh,pop,0.467,0.742
Unna Nenachadhum,A.R. Rahman;Shreya Ghoshal;Sarthak Kalyani,pop,0.307,0.397
June Ponal,Krishh;Arun,pop,0.489,0.667
"Rishte Naate - From ""De Dana Dan""",Rahat Fateh Ali Khan;Suzanne D'Mello,pop,0.825,0.835
Kadhale Kadhale,Shankar Mahadevan;Padmalatha,pop,0.739,0.542
Mundhinam,Harris Jayaraj;Naresh Iyer;Prashanthini,pop,0.548,0.676
Neeyum Naanum Anbe,Hiphop Tamizha;Raghu Dixit;Sathyaprakash D.;Jithin Raj,pop,0.826,0.417
Imaye Imaye,G. V. Prakash;Shakthisree Gopalan,pop,0.364,0.365
One Dance,Drake;Wizkid;Kyla,pop,0.605,0.427
Happier Than Ever,Billie Eilish,pop,0.225,0.297
Kya Mujhe Pyar Hai,KK,pop,0.818,0.789
Dheere Dheere,Yo Yo Honey Singh,pop,0.58,0.55
hot girl bummer,blackbear,pop,0.559,0.685
Naah,Harrdy Sandhu,pop,0.863,0.828
happier,Olivia Rodrigo,pop,0.443,0.338
Baaraat,Ritviz;Nucleya,pop,0.449,0.606
Cradles,Sub Urban,pop,0.586,0.624
Qismat,Ammy Virk,pop,0.744,0.736
Say You Won't Let Go,James Arthur,pop,0.557,0.494
Humsafar,Akhil Sachdeva;Mansheel Gujral,pop,0.552,0.221
Kamariya,Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,pop,0.666,0.763
Kal Ho Naa Ho,Shankar-Ehsaan-Loy;Sonu Nigam,pop,0.529,0.295
Kaun Tujhe,Palak Muchhal,pop,0.431,0.19
Abhi Mujh Mein Kahin,Ajay-Atul;Sonu Nigam,pop,0.387,0.42
Dirty Little Secret,Zack Knight;Nora Fatehi,pop,0.572,0.485
Tumse Milke Dil Ka,Sonu Nigam;Sabri Brothers,pop,0.745,0.882
Zara Zara - MTV Unwind,Arjun Kanungo,pop,0.23,0.286
Mileya Mileya,Rekha Bhardwaj;Jigar Saraiya;Priya Andrews,pop,0.466,0.444
G.O.A.T.,Diljit Dosanjh,pop,0.917,0.686
Gayatri Mantra,Alka Yagnik;Alap Desai,pop,0.341,0.193
Main Yahaan Hoon,Madan Mohan;Udit Narayan;Javed Akhtar,pop,0.788,0.741
Lover,Taylor Swift,pop,0.543,0.453
Yeh Jism,Ali Azmat,pop,0.451,0.223
Summer of Love (Shawn Mendes & Tainy),Shawn Mendes;Tainy,pop,0.808,0.494
Mere Haath Mein,Jatin-Lalit;Sonu Nigam;Sunidhi Chauhan;Prasoon Joshi,pop,0.606,0.584
Fully Loaded,Tegi Pannu;Manni Sandhu,pop,0.607,0.862
Havana (feat. Young Thug),Camila Cabello;Young Thug,pop,0.523,0.394
Priceless,Bhalwaan;Signature By SB,pop,0.572,0.634
Poovukkul Olindhirukkum - Jeans,Roshan Sebastian;Kevin Jason,pop,0.339,0.221
Dil Na Jaaneya,Rochak Kohli;Lauv;AKASA,pop,0.348,0.49
Street Style,JERRY,pop,0.743,0.445
East Side Flow,Sidhu Moose Wala,pop,0.867,0.786
Invincible (feat. Stefflon Don),Sidhu Moose Wala;Stefflon Don,pop,0.672,0.307
Judge,Mankirt Aulakh,pop,0.721,0.61
"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar;Dhvani Bhanushali;Ikka;Tanishk Bagchi,pop,0.912,0.674
FAKE LOVE,BTS,pop,0.719,0.345
PS5 (with TOMORROW X TOGETHER & Alan Walker),salem ilese;TOMORROW X TOGETHER;Alan Walker,pop,0.642,0.54
Main Royaan,Tanveer Evan;Yasser Desai;Rajat Nagpal,pop,0.478,0.255
Kya Karein,Aditya Rikhari,pop,0.334,0.457
"Thooriga - From ""Navarasa""",Karthik,pop,0.688,0.365
Enna Solla Pogirai,Shankar Mahadevan,pop,0.438,0.331
Eppudo Ninnu,Vishal Chandrashekhar;Yazin Nizar,pop,0.447,0.619
Adada Adada,Chitharth,pop,0.834,0.788
Yathe Yathe,G. V. Prakash,pop,0.607,0.484
Annul Maelae,Harris Jayaraj;Sudha Ragunathan,pop,0.436,0.533
Tu Mile Dil Khile,Raj Barman,pop,0.368,0.415
Vaarayo Vaarayo,Harris Jayaraj;Unnikrishnan;Chinmayi;Mega,pop,0.361,0.446
Oru Naalil,Yuvan Shankar Raja,pop,0.422,0.772
"Sex, Drugs, Etc.",Beach Weather,rock,0.839,0.465
I Wanna Be Yours,Arctic Monkeys,rock,0.417,0.479
Sweater Weather,The Neighbourhood,rock,0.807,0.398
I Ain't Worried,OneRepublic,rock,0.797,0.825
Nasha (Equals Sessions),Faridkot;Amar Jalal,rock,0.46,0.788
Infinity,Jaymes Young,rock,0.673,0.494
Make You Mine,PUBLIC,rock,0.799,0.638
Choo Lo,The Local Train,rock,0.695,0.351
A Thousand Years,Christina Perri,rock,0.407,0.161
Running Up That Hill (A Deal With God),Kate Bush,rock,0.547,0.197
Thunder,Imagine Dragons,rock,0.822,0.288
Believer,Imagine Dragons,rock,0.78,0.666
Bones,Imagine Dragons,rock,0.742,0.571
Beggin',Måneskin,rock,0.8,0.589
Counting Stars,OneRepublic,rock,0.705,0.477
World's Smallest Violin,AJR,rock,0.697,0.684
Whatever It Takes,Imagine Dragons,rock,0.655,0.556
Demons,Imagine Dragons,rock,0.71,0.428
Bad Liar,Imagine Dragons,rock,0.637,0.0827
I Ain't Worried,OneRepublic,rock,0.797,0.825
House of Memories,Panic! At The Disco,rock,0.817,0.506
Bones,Imagine Dragons,rock,0.742,0.571
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,0.783,0.555
Thunder,Imagine Dragons,rock,0.824,0.246
Thunder,Imagine Dragons,rock,0.824,0.246
Thunder,Imagine Dragons,rock,0.824,0.246
Wrecked,Imagine Dragons,rock,0.562,0.229
Thunder,Imagine Dragons,rock,0.824,0.246
Follow You,Imagine Dragons,rock,0.732,0.489
Believer,Imagine Dragons,rock,0.775,0.695
Good Life,OneRepublic,rock,0.708,0.662
Christmas Without You,OneRepublic,rock,0.677,0.365
Didn't I,OneRepublic,rock,0.61,0.242
Thunder,Imagine Dragons,rock,0.824,0.246
Demons,Imagine Dragons,rock,0.71,0.419
Thunder,Imagine Dragons,rock,0.824,0.246
Thunder,Imagine Dragons,rock,0.824,0.246
Scandal - Remastered 2011,Queen,rock,0.805,0.507
Enemy - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,0.783,0.555
On Top Of The World,Imagine Dragons,rock,0.925,0.759
Demons,Imagine Dragons,rock,0.71,0.419
Demons,Imagine Dragons,rock,0.71,0.419
Demons,Imagine Dragons,rock,0.71,0.419
Christmas Without You,OneRepublic,rock,0.677,0.365
I Want It All - Remastered 2011,Queen,rock,0.835,0.43
If I Lose Myself - Alesso vs OneRepublic,OneRepublic;Alesso,rock,0.829,0.148
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Was It All Worth It - Remastered 2011,Queen,rock,0.866,0.13
Roz Roz,The Yellow Diary;Shilpa Rao,rock,0.446,0.472
Mary On A Cross,Ghost,rock,0.9,0.561
Hall of Fame (feat. will.i.am),The Script;will.i.am,rock,0.873,0.629
Dil Mere,The Local Train,rock,0.473,0.572
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons;JID;Arcane;League of Legends,rock,0.783,0.555
I Ain't Worried,OneRepublic,rock,0.797,0.825
I Ain't Worried,OneRepublic,rock,0.797,0.825
I Ain't Worried,OneRepublic,rock,0.797,0.825
West Coast,OneRepublic,rock,0.699,0.884
Sunshine,OneRepublic,rock,0.875,0.774
Bones,Imagine Dragons,rock,0.75,0.587
Sunshine,OneRepublic,rock,0.875,0.774
West Coast,OneRepublic,rock,0.699,0.884
Rescue Me,OneRepublic,rock,0.606,0.646
Sunshine,OneRepublic,rock,0.875,0.774
Enemy - From the series Arcane League of Legends,Imagine Dragons;Arcane;League of Legends,rock,0.745,0.52
Counting Stars,OneRepublic,rock,0.741,0.454
Apologize,OneRepublic,rock,0.74,0.493
White Christmas,OneRepublic,rock,0.448,0.163
Christmas Without You,OneRepublic,rock,0.677,0.365
Run,OneRepublic,rock,0.72,0.673
White Christmas,OneRepublic,rock,0.448,0.163
Run,OneRepublic,rock,0.72,0.673
Christmas Without You,OneRepublic,rock,0.677,0.365
Tippa My Tongue,Red Hot Chili Peppers,rock,0.913,0.795
Apologize,OneRepublic,rock,0.74,0.493
Christmas Without You,OneRepublic,rock,0.677,0.365
Counting Stars,OneRepublic,rock,0.741,0.454
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Counting Stars,OneRepublic,rock,0.741,0.454
Christmas Without You,OneRepublic,rock,0.677,0.365
Counting Stars,OneRepublic,rock,0.741,0.454
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Nerve Flip,Red Hot Chili Peppers,rock,0.936,0.418
Stop And Stare,OneRepublic,rock,0.866,0.257
Christmas Without You,OneRepublic,rock,0.677,0.365
Nerve Flip,Red Hot Chili Peppers,rock,0.936,0.418
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
Christmas Without You,OneRepublic,rock,0.677,0.365
My Friends,Red Hot Chili Peppers,rock,0.71,0.327
Tippa My Tongue,Red Hot Chili Peppers,rock,0.913,0.795
Black Summer,Red Hot Chili Peppers,rock,0.682,0.351
Eddie,Red Hot Chili Peppers,rock,0.809,0.525
By the Way,Red Hot Chili Peppers,rock,0.986,0.184
Daddy Issues,The Neighbourhood,rock,0.521,0.337
Do I Wanna Know?,Arctic Monkeys,rock,0.532,0.405
505,Arctic Monkeys,rock,0.866,0.248
Electric Love,BØRNS,rock,0.797,0.518
Why'd You Only Call Me When You're High?,Arctic Monkeys,rock,0.631,0.8
Softcore,The Neighbourhood,rock,0.568,0.37
Heathens,Twenty One Pilots,rock,0.396,0.548
Ride,Twenty One Pilots,rock,0.713,0.566
Stressed Out,Twenty One Pilots,rock,0.637,0.648
I WANNA BE YOUR SLAVE,Måneskin,rock,0.608,0.958
Radioactive,Imagine Dragons,rock,0.784,0.236
Sweet Child O' Mine,Guns N' Roses,rock,0.91,0.629
Centuries,Fall Out Boy,rock,0.858,0.56
Natural,Imagine Dragons,rock,0.611,0.22
House of Memories,Panic! At The Disco,rock,0.817,0.49
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Leave the City,Twenty One Pilots,rock,0.378,0.297
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Tippa My Tongue,Red Hot Chili Peppers,rock,0.913,0.795
Stressed Out,Twenty One Pilots,rock,0.638,0.669
Viva Las Vengeance,Panic! At The Disco,rock,0.821,0.371
I Write Sins Not Tragedies,Panic! At The Disco,rock,0.792,0.639
Fire - Remastered,Red Hot Chili Peppers,rock,0.986,0.263
Black Summer,Red Hot Chili Peppers,rock,0.682,0.351
House of Gold,Twenty One Pilots,rock,0.694,0.851
"Hey Look Ma, I Made It",Panic! At The Disco,rock,0.834,0.575
The Hype,Twenty One Pilots,rock,0.816,0.371
Landslide - 2018 Remaster,Fleetwood Mac,rock,0.292,0.508
Tippa My Tongue,Red Hot Chili Peppers,rock,0.913,0.795
Have You Ever Seen The Rain,Creedence Clearwater Revival,rock,0.662,0.811
Higher Ground - Remastered,Red Hot Chili Peppers,rock,0.979,0.394
Black Summer,Red Hot Chili Peppers,rock,0.682,0.351
Blue Christmas,Elvis Presley,rock,0.475,0.596
Tippa My Tongue,Red Hot Chili Peppers,rock,0.913,0.795
Big Love - 2018 Remaster,Fleetwood Mac,rock,0.748,0.619
Little Lies - 2018 Remaster,Fleetwood Mac,rock,0.655,0.878
Black Summer,Red Hot Chili Peppers,rock,0.682,0.351
Bad Moon Rising,Creedence Clearwater Revival,rock,0.769,0.939
I Put A Spell On You,Creedence Clearwater Revival,rock,0.732,0.621
Go Your Own Way - 2018 Remaster,Fleetwood Mac,rock,0.932,0.657
Hello Mary Lou,Creedence Clearwater Revival,rock,0.674,0.965
Everywhere - 2018 Remaster,Fleetwood Mac,rock,0.465,0.682
Tusk - 2018 Remaster,Fleetwood Mac,rock,0.786,0.917
I Put A Spell On You,Creedence Clearwater Revival,rock,0.742,0.688
I Put A Spell On You,Creedence Clearwater Revival,rock,0.732,0.621
Bad Moon Rising - Remastered 1985,Creedence Clearwater Revival,rock,0.85,0.923
Go Your Own Way - 2018 Remaster,Fleetwood Mac,rock,0.932,0.657
Fortunate Son,Creedence Clearwater Revival,rock,0.663,0.665
Bad Moon Rising,Creedence Clearwater Revival,rock,0.769,0.939
Bad Moon Rising - Remastered 1985,Creedence Clearwater Revival,rock,0.85,0.923
All I Want,Kodaline,rock,0.411,0.159
Cold Heart - PNAU Remix,Elton John;Dua Lipa;PNAU,rock,0.8,0.934
Me And My Broken Heart,Rixton,rock,0.783,0.551
Unstoppable,The Score,rock,0.843,0.602
Sunshine,OneRepublic,rock,0.875,0.774
House of Memories,Panic! At The Disco,rock,0.817,0.49
Local God,Panic! At The Disco,rock,0.849,0.584
Viva Las Vengeance,Panic! At The Disco,rock,0.821,0.371
Viva Las Vengeance,Panic! At The Disco,rock,0.821,0.371
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Middle of a Breakup,Panic! At The Disco,rock,0.803,0.735
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
I Write Sins Not Tragedies,Panic! At The Disco,rock,0.792,0.639
"Happy Holidays, You Bastard",blink-182,rock,0.99,0.962
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
I Miss You,blink-182,rock,0.766,0.641
Middle of a Breakup,Panic! At The Disco,rock,0.803,0.735
I Won't Be Home For Christmas,blink-182,rock,0.942,0.66
All The Small Things,blink-182,rock,0.9,0.609
Viva Las Vengeance,Panic! At The Disco,rock,0.821,0.371
Ghost On The Dance Floor,blink-182,rock,0.969,0.547
Ghost On The Dance Floor,blink-182,rock,0.969,0.547
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
Middle of a Breakup,Panic! At The Disco,rock,0.803,0.735
Ghost On The Dance Floor,blink-182,rock,0.969,0.547
"Happy Holidays, You Bastard",blink-182,rock,0.99,0.962
Adam's Song,blink-182,rock,0.775,0.383
Viva Las Vengeance,Panic! At The Disco,rock,0.821,0.371
I Won't Be Home For Christmas,blink-182,rock,0.942,0.66
Don't Let the Light Go Out,Panic! At The Disco,rock,0.59,0.179
All The Small Things,blink-182,rock,0.9,0.609
All The Small Things,blink-182,rock,0.9,0.609
What's My Age Again?,blink-182,rock,0.951,0.468
"Happy Holidays, You Bastard",blink-182,rock,0.99,0.962
All The Small Things,blink-182,rock,0.9,0.609
All The Small Things,blink-182,rock,0.9,0.609
Sympathy For The Devil,The Rolling Stones,rock,0.67,0.572
"Paint It, Black",The Rolling Stones,rock,0.858,0.773
Sympathy For The Devil,The Rolling Stones,rock,0.67,0.572
Sympathy For The Devil,The Rolling Stones,rock,0.67,0.572
Fool To Cry - Remastered 2009,The Rolling Stones,rock,0.448,0.27
Gimme Shelter,The Rolling Stones,rock,0.63,0.489
Start Me Up - Remastered 2009,The Rolling Stones,rock,0.932,0.971
Beast Of Burden - Remastered 1994,The Rolling Stones,rock,0.879,0.893
Living In A Ghost Town - Alok Remix,The Rolling Stones;Alok,rock,0.745,0.515
Too Much Blood - Remastered,The Rolling Stones,rock,0.909,0.479
Can't Help Falling in Love,Elvis Presley,rock,0.293,0.343
Safe And Sound,Capital Cities,rock,0.819,0.766
Aaftaab,The Local Train,rock,0.391,0.418
Hotel California - 2013 Remaster,Eagles,rock,0.508,0.609
Blood // Water,grandson,rock,0.882,0.653
High Hopes,Panic! At The Disco,rock,0.904,0.681
Someone To You,BANNERS,rock,0.903,0.652
Mary On A Cross,Ghost,rock,0.9,0.554
Mary On A Cross,Ghost,rock,0.9,0.554
Mary On A Cross,Ghost,rock,0.9,0.554
Back In Black,AC/DC,rock,0.7,0.763
Mary On A Cross,Ghost,rock,0.9,0.554
Mary On A Cross,Ghost,rock,0.9,0.554
Square Hammer,Ghost,rock,0.903,0.746
Square Hammer,Ghost,rock,0.903,0.746
Square Hammer,Ghost,rock,0.903,0.746
Uma Thurman,Fall Out Boy,rock,0.961,0.668
Mr. Brightside,The Killers,rock,0.931,0.251
"Sugar, We're Goin Down",Fall Out Boy,rock,0.887,0.631
Square Hammer,Ghost,rock,0.903,0.746
"Sugar, We're Goin Down",Fall Out Boy,rock,0.887,0.631
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,rock,0.924,0.566
Yule Shoot Your Eye Out,Fall Out Boy,rock,0.522,0.718
When You Were Young,The Killers,rock,0.976,0.248
Runaway Horses - Abridged,The Killers;Phoebe Bridgers,rock,0.223,0.304
All The Small Things,blink-182,rock,0.9,0.609
Yule Shoot Your Eye Out,Fall Out Boy,rock,0.522,0.718
Mr. Brightside,The Killers,rock,0.931,0.251
Mr. Brightside,The Killers,rock,0.931,0.251
Thnks fr th Mmrs,Fall Out Boy,rock,0.897,0.602
Mr. Brightside,The Killers,rock,0.931,0.251
Yule Shoot Your Eye Out,Fall Out Boy,rock,0.522,0.718
Dance Macabre,Ghost,rock,0.696,0.727
Dance Macabre,Ghost,rock,0.696,0.727
Dance Macabre,Ghost,rock,0.696,0.727
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,rock,0.924,0.566
Somebody Told Me,The Killers,rock,0.981,0.746
Wanted Dead Or Alive,Bon Jovi,rock,0.818,0.251
Sympathy For The Devil,The Rolling Stones,rock,0.67,0.572
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
A Great Big Sled,The Killers;Toni Halliday,rock,0.872,0.299
A Great Big Sled,The Killers;Toni Halliday,rock,0.872,0.299
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
Joy Ride - Night Version,The Killers,rock,0.935,0.69
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
As Tears Go By - Mono Version,The Rolling Stones,rock,0.282,0.393
Don't Shoot Me Santa,The Killers;Ryan Pardey,rock,0.847,0.662
Sympathy For The Devil - 50th Anniversary Edition / Remastered 2018,The Rolling Stones,rock,0.668,0.561
I See Red,Everybody Loves an Outlaw,rock,0.448,0.221
Little Dark Age,MGMT,rock,0.712,0.62
Tere Jeya Hor Disda,The Yellow Diary,rock,0.526,0.463
unravel,TK from Ling tosite sigure,rock,0.889,0.332
Hold Me Closer,Elton John;Britney Spears,rock,0.75,0.486
Something In The Way,Nirvana,rock,0.201,0.0668
Way down We Go,KALEO,rock,0.505,0.337
Play with Fire (feat. Yacht Money),Sam Tinnesz;Yacht Money,rock,0.539,0.39
River,Bishop Briggs,rock,0.477,0.545
"Gone, Gone, Gone",Phillip Phillips,rock,0.642,0.501
Can You Feel My Heart,Bring Me The Horizon,rock,0.859,0.354
Every Breath You Take,The Police,rock,0.452,0.74
Somewhere Only We Know,Keane,rock,0.665,0.304
Riptide,Vance Joy,rock,0.731,0.51
Run,OneRepublic,rock,0.72,0.673
Aaoge Tum Kabhi,The Local Train,rock,0.863,0.374
Shut Up and Dance,WALK THE MOON,rock,0.866,0.619
We Will Rock You - Remastered 2011,Queen,rock,0.497,0.475
Summer Of '69,Bryan Adams,rock,0.834,0.774
I Won't,AJR,rock,0.721,0.382
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Skylar Grey;Polo G;Mozzy;Eminem,rock,0.692,0.233
Highway to Hell,AC/DC,rock,0.913,0.423
Hope For The Future,Bastille,rock,0.411,0.109
Revolution,Bastille,rock,0.755,0.78
Thelma + Louise,Bastille,rock,0.83,0.756
Run,OneRepublic,rock,0.72,0.649
Hope For The Future,Bastille,rock,0.411,0.109
Revolution,Bastille,rock,0.755,0.78
Snakes,Bastille,rock,0.812,0.486
Bad Blood,Bastille,rock,0.794,0.933
Shut Off The Lights,Bastille,rock,0.908,0.659
Army Dreamers,Kate Bush,rock,0.225,0.399
Babooshka,Kate Bush,rock,0.439,0.287
Merry Xmas Everybody - For Nest Audio Sessions,Bastille,rock,0.394,0.382
Wuthering Heights,Kate Bush,rock,0.429,0.504
Say It Isn't So,Bon Jovi,rock,0.805,0.591
Message In A Bottle - Remastered 2003,The Police,rock,0.808,0.849
Livin' On A Prayer,Bon Jovi,rock,0.89,0.818
You Give Love A Bad Name,Bon Jovi,rock,0.964,0.804
Bad Medicine,Bon Jovi,rock,0.982,0.792
Livin' On A Prayer,Bon Jovi,rock,0.89,0.818
Behind My Camel - Remastered 2003,The Police,rock,0.326,0.229
Behind My Camel - Remastered 2003,The Police,rock,0.326,0.229
Behind My Camel - Remastered 2003,The Police,rock,0.326,0.229
The Man with the Child in His Eyes,Kate Bush,rock,0.21,0.18
Livin' On A Prayer,Bon Jovi,rock,0.89,0.818
You Give Love A Bad Name,Bon Jovi,rock,0.964,0.804
Behind My Camel - Remastered 2003,The Police,rock,0.326,0.229
Roxanne - Remastered 2003,The Police,rock,0.752,0.66
"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Bee Gees,rock,0.816,0.778
Kaikai Kitan,Eve,rock,0.911,0.606
Everything Black,Unlike Pluto;Mike Taylor,rock,0.864,0.395
Wish You Were Here,Pink Floyd,rock,0.262,0.375
紅蓮華,LiSA,rock,0.977,0.263
Smells Like Teen Spirit,Nirvana,rock,0.912,0.72
Munjaane Manjalli,Raghu Dixit,rock,0.505,0.28
Remember the Name (feat. Styles of Beyond),Fort Minor;Styles Of Beyond,rock,0.835,0.88
Warriors,Imagine Dragons,rock,0.851,0.309
Superheroes,The Script,rock,0.885,0.64
Remind Me,Bastille,rock,0.744,0.662
Someday,OneRepublic,rock,0.679,0.213
Fight Song,Rachel Platten,rock,0.714,0.33
More Than A Woman - SG's Paradise Edit,Bee Gees;SG Lewis,rock,0.762,0.511
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,rock,0.703,0.673
More Than A Woman - SG's Paradise Edit,Bee Gees;SG Lewis,rock,0.762,0.511
Pompeii,Bastille,rock,0.711,0.571
Snakes,Bastille,rock,0.812,0.486
Christmas Time,Bryan Adams,rock,0.582,0.326
Merry Christmas,Bryan Adams,rock,0.511,0.598
Merry Christmas,Bryan Adams,rock,0.511,0.598
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,rock,0.703,0.673
Merry Christmas,Bryan Adams,rock,0.511,0.598
Merry Christmas,Bryan Adams,rock,0.511,0.598
