track_name,artists,track_genre,energy,valence
Pensamentos,SNJ,brazil,0.675,0.626
Hey Hey (Heard You Say),Cat Dealers;Lukas Vane;Elise LeGrow,brazil,0.909,0.543
Deus Está Cuidando de Você,Bruna Karla,brazil,0.458,0.252
"Espírito, Enche a Minha Vida",Jeyzer Maia,brazil,0.186,0.355
Só Existe Um Lugar - Ao Vivo,Nívea Soares;Isaias Saad,brazil,0.674,0.18
Amar-Te Mais,Davidson Silva,brazil,0.541,0.205
Sou Teu Deus,Midian Lima,brazil,0.524,0.218
Amor Maior - Acústico,Jota Quest,brazil,0.538,0.355
Deus Forte,Kleber Lucas,brazil,0.643,0.373
Para Ti Eu Vou - Ao Vivo,Central 3;Gabriela Maganete;Rapha Gonçalves,brazil,0.601,0.236
Carro Bicho 2,Major RD;Rock Danger;Raffé;El Lif Beatz,brazil,0.697,0.555
Soldado Ferido,Midian Lima,brazil,0.672,0.237
Podes Reinar,Agnus Dei,brazil,0.264,0.218
Outro Alguém,Maneva,brazil,0.675,0.682
Deixa Eu Te Usar - Ao Vivo,Sarah Farias,brazil,0.629,0.285
Outro Na Fornalha (Another In The Fire) - Ao Vivo,Mari Borges;Sarah Beatriz,brazil,0.758,0.192
Vai Passar,Gerson Rufino,brazil,0.555,0.223
Pula,Tihuana,brazil,0.937,0.935
Teu Toque - Ao Vivo,Gabi Sampaio;Nívea Soares,brazil,0.612,0.226
Fica Tudo Bem - Ao Vivo,Leandro Borges,brazil,0.724,0.369
Carteira de Habilitação,Um Barril de Rap,brazil,0.699,0.772
Ninguém Te Ama Como Eu,Cristina Máximo,brazil,0.177,0.371
Diante do Rei,Padre Fábio De Melo,brazil,0.367,0.237
Blusinha Branca,Papas Da Língua,brazil,0.899,0.779
Diante do Rei,Vida Reluz,brazil,0.324,0.117
Nada Além do Sangue - Acústico,Fernandinho;Paula Santos,brazil,0.534,0.147
Adorarei - Ao Vivo,Rebeca Carvalho;Gabriel Guedes de Almeida,brazil,0.478,0.287
Teus Olhos Revelam - Ao Vivo,Jozyanne,brazil,0.566,0.212
Fiel a Mim,Eyshila,brazil,0.533,0.266
Eu Não Gosto de Ninguém,Matanza,brazil,0.951,0.61
Ninguém Te Ama Como Eu / Basta Querer / Não Dá Mais pra Voltar - Ao Vivo,Padre Marcelo Rossi,brazil,0.653,0.274
Primeiro Amor,Aline Barros,brazil,0.434,0.264
Tu És o Centro (Ao Vivo),Frei Gilson,brazil,0.449,0.198
O Céu Se Abre - Ao Vivo,Ministério Adoração e Vida,brazil,0.577,0.356
Tudo Por Nada,Paulo Ricardo,brazil,0.593,0.555
Aprender Com a Vida,Gabriel Brito,brazil,0.248,0.318
Desabafo / Deixa Eu Dizer,Marcelo D2;Claudia,brazil,0.869,0.786
Sicko Drop,KVSH;Schillist,brazil,0.713,0.298
O Que Separa os Homens dos Meninos,Sant;Stau,brazil,0.635,0.66
Paranoia,Felp 22;Medellin;Sueth,brazil,0.519,0.563
Deixe-Me Ir / Tem Café - Ao Vivo,Maneva,brazil,0.714,0.695
Nômade VII,Zarastruta;Jean Tassy;Patricio Sid;Don,brazil,0.424,0.546
Fake Love Song,Major RD;Bagua Records;Neo Beats,brazil,0.683,0.72
Não Vá Dizer Que Não,Maneva,brazil,0.571,0.399
Kyoto,Froid;Alaska,brazil,0.514,0.675
Amor Pra Recomeçar,Jopin;Saulo,brazil,0.678,0.582
FINGE QUE ME ODEIA,Flora Matos,brazil,0.553,0.619
O Mundo Deu Voltas,ConeCrewDiretoria,brazil,0.601,0.649
Sexta-Feira,Marcelo Falcão;Cynthia Luz,brazil,0.739,0.647
R.U.A 12 Batalha de Vida,Fabio Brazza;Nocivo Shomon;Jhony Mc;Krawk;Max Bo;Alves;Sid,brazil,0.571,0.656
Vem - Ao Vivo,Nívea Soares;Gabriela Rocha,brazil,0.65,0.226
Tão Simples,Maneva,brazil,0.52,0.776
Quando Te Vejo,Thiago Ramalho,brazil,0.339,0.176
60K - Remix,Major RD;Rock Danger;Azzy;Baratapai,brazil,0.751,0.801
Tudo Que Ela Gosta De Escutar,Charlie Brown Jr.,brazil,0.621,0.896
Aluga-Se,Raul Seixas,brazil,0.823,0.967
Um Milhão de Anos,Theo Rubia,brazil,0.494,0.0808
Morena,Scracho,brazil,0.617,0.417
Vinde A Mim,Gabriela Gomes,brazil,0.574,0.12
Amanhã ou Depois,Nenhum De Nós,brazil,0.783,0.734
Vai Ter Vida Aí,Midian Lima,brazil,0.441,0.305
Apelido Carinhoso / Cigana - Ao Vivo,Maneva,brazil,0.534,0.512
Foi a Mão de Deus,Sued Silva,brazil,0.53,0.371
Qual Mentira Vou Acreditar,Racionais MC's,brazil,0.52,0.806
Cowboy Fora Da Lei,Raul Seixas,brazil,0.744,0.812
Conto De Fraldas,Tianastacia,brazil,0.594,0.598
Minha Alma Anseia por Ti,Fredy Miller,brazil,0.323,0.25
Chão de Giz,Zé Ramalho,brazil,0.427,0.561
Seu Amor Me Persegue (Ao Vivo),Casa Worship;Julliany Souza,brazil,0.481,0.189
Na Zona Sul,Sabotage;Helião;Cascão;DJ Cia,brazil,0.519,0.653
Promete,Maneva,brazil,0.407,0.749
Preto Zica,Racionais MC's;DJ Cia,brazil,0.606,0.582
Humano Amor de Deus,Padre Fábio De Melo,brazil,0.339,0.441
Por Onde Andei - Ao Vivo,Nando Reis;Cachorro Grande,brazil,0.819,0.817
No Silêncio,Rose Nascimento,brazil,0.633,0.281
Meu Amor Se Mudou pra Lua - Ao Vivo,Paula Toller,brazil,0.666,0.426
Sou um Milagre,Voz da Verdade,brazil,0.56,0.25
Toda Forma De Poder,Engenheiros Do Hawaii,brazil,0.947,0.593
Família - Ao Vivo,Régis Danese,brazil,0.292,0.171
Te Desejo Vida,Padre Fábio De Melo,brazil,0.347,0.297
Rendido Estou (Arms Open Wide),Aline Barros,brazil,0.461,0.0751
Goles Perdidos,Maquiny;Orochi,brazil,0.482,0.377
Poetas no Topo 1,Makalister;BK;Menestrel;Djonga;Sant;JXNV$;Pineapple StormTv;Slim Beat,brazil,0.75,0.671
Titãs,BK;El Lif Beatz,brazil,0.492,0.515
Digimon,Yung Buda,brazil,0.627,0.853
A Boa,ConeCrewDiretoria,brazil,0.852,0.743
enquanto recomeça,Don L,brazil,0.637,0.214
Privê,Azzy,brazil,0.384,0.147
Safezone,Yung Buda;BDK,brazil,0.742,0.757
Faz um milagre em mim,Padre Marcelo Rossi,brazil,0.335,0.266
Qual É o Rosto de Deus?,BRAZA,brazil,0.765,0.663
Sou Um Milagre - Live,Padre Marcos,brazil,0.883,0.352
Tudo é Possível - Ao Vivo,Fernandinho,brazil,0.732,0.382
Luz Dos Olhos - Ao Vivo Em São Paulo / 2007,Nando Reis;Andrea Martins,brazil,0.694,0.336
Relíquia,ConeCrewDiretoria,brazil,0.795,0.693
Mister Niterói,Black Alien,brazil,0.79,0.961
O Destino Não Quis - Ao Vivo Em São Paulo,Maneva,brazil,0.503,0.668
Te Louvo em Verdade (Acústico) - Ao Vivo,Rosa de Saron,brazil,0.472,0.2
Parabellum,Dalsin;Alaska;Gioprod,brazil,0.607,0.306
Nesses Olhos - Ao Vivo,Armandinho,brazil,0.465,0.493
Garotos Ii (O Outro Lado) - Ao Vivo,Leoni;Dinho Ouro Preto,brazil,0.365,0.342
Geração Coca-Cola,Legião Urbana,brazil,0.89,0.83
Dia de Sol,Gerson Rufino,brazil,0.654,0.318
Passos Escuros,Hevo 84,brazil,0.928,0.443
No Brooklin,Sabotage;Negra Li,brazil,0.538,0.864
Favela Vive,ADL;Sant;Raillow;Froid,brazil,0.471,0.463
Este é o Som da Tua Noiva | Eu Só Quero Te Amar,Nívea Soares,brazil,0.486,0.194
Tempo de Cantar,Fabiana Sinfrônio,brazil,0.482,0.238
Onda do Arraial - Ao Vivo,Armandinho,brazil,0.728,0.528
Quando você olhar pra mim - Acústico,Marcelo Falcão,brazil,0.743,0.878
Cuida - Ao Vivo,Leandro Borges,brazil,0.394,0.633
À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,Capital Inicial;Seu Jorge,brazil,0.813,0.345
Respostas,Maneva,brazil,0.525,0.686
Aos Pés Da Cruz - Ao Vivo,Eli Soares,brazil,0.432,0.204
Porque Ele Vive,Padre Zeca,brazil,0.684,0.816
Pra Você Guardei o Amor - Ao Vivo,Nando Reis,brazil,0.33,0.381
Eu Compro,Racionais MC's,brazil,0.458,0.523
Eu Não Matei Joana d'Arc,Camisa de Vênus,brazil,0.75,0.745
Ouvir o Teu Falar,Discopraise,brazil,0.679,0.266
Em Teu Altar - Ao Vivo,Ministério Adoração e Vida,brazil,0.567,0.306
Para Ti Eu Vou (Ao Vivo),Central 3,brazil,0.736,0.119
Descendência,Pedro Henrique,brazil,0.665,0.503
Só Quem Tem Raiz,Sarah Farias,brazil,0.633,0.385
Teletema,Kid Abelha,brazil,0.457,0.418
"Na rua, na chuva, na fazenda (Casinha de sapé)",Kid Abelha,brazil,0.495,0.807
Alice (Não me escreva aquela carta de amor),Kid Abelha,brazil,0.7,0.951
A mais pedida,Raimundos;Érica Martins,brazil,0.825,0.467
Lágrimas e chuva,Kid Abelha,brazil,0.8,0.725
Um Drink no Inferno,Xamã;Bagua Records;Neo Beats,brazil,0.436,0.303
Castelo de Madeira,A Família,brazil,0.844,0.834
No Mundo da Lua / Abraço,Froid;Cynthia Luz,brazil,0.646,0.616
Refém,3030;Lauana Prado,brazil,0.652,0.862
João,Oficina G3,brazil,0.902,0.273
Vivos,BK;Baco Exu do Blues;Luccas Carlos;Nave,brazil,0.672,0.646
Bom dia Vietnã 2,Puro Suco;BEATDOMK,brazil,0.514,0.857
Fome,Murica;BEATDOMK,brazil,0.394,0.225
Desperta - Ao Vivo,Colo de Deus,brazil,0.685,0.147
Eu Também (100 Bilhões X),Isaias Saad,brazil,0.383,0.0748
Canta,Sarah Beatriz,brazil,0.634,0.111
Vento Impetuoso - Ao Vivo,Fernandinho,brazil,0.621,0.16
Assim Caminha a Humanidade,Lulu Santos,brazil,0.755,0.949
Quem Sou Eu?,PG,brazil,0.632,0.223
Toca em Mim de Novo - Ao Vivo,Isadora Pompeo,brazil,0.489,0.303
Tô De Pé - Acústico,Maneva,brazil,0.628,0.793
Cresça,Leandro Borges;Vanilda Bordieri,brazil,0.843,0.503
Como És Lindo,Vida Reluz,brazil,0.196,0.142
O Resgate,Realidade Cruel,brazil,0.732,0.436
Abraça-Me - Ao Vivo em BH,David Quinlan;Heloisa Rosa,brazil,0.614,0.433
Te Desejamos - Ao Vivo,Gabriel Guedes de Almeida,brazil,0.724,0.189
Day By Day,Astrud Gilberto,brazil,0.24,0.339
Ex-Quadrilha da Fumaça,Planet Hemp,brazil,0.945,0.453
Janaína,Biquini Cavadão,brazil,0.88,0.719
Ele Vem - Ao Vivo,Gabriel Guedes de Almeida;Gabriela Rocha,brazil,0.594,0.2
Autor da Vida,Aline Barros,brazil,0.522,0.389
Vida Eu Gosto De Você,Maneva,brazil,0.477,0.456
Ao Partir o Pão,Walmir Alencar,brazil,0.274,0.258
Descanso,Oficina G3,brazil,0.771,0.206
Banco De Areia,Maneva;MC Hariel,brazil,0.704,0.897
Grande é o Senhor - Acústico Ao Vivo,Adhemar De Campos;Nívea Soares,brazil,0.339,0.151
Eu Vou Vencer,Gerson Rufino,brazil,0.828,0.555
Refrão de Bolero (Ao Vivo),Pouca Vogal,brazil,0.435,0.311
Abraça-me / Lindo És / Só Quero Ver Você,David Quinlan,brazil,0.603,0.156
Cadeias Quebrar (Break Every Chain),Soraya Moraes,brazil,0.63,0.155
Colo de Mãe (Ao Vivo),Frei Gilson,brazil,0.592,0.413
Casa de Bênção,Eyshila,brazil,0.444,0.267
Pelos Prados e Campinas Salmo 22,Padre Zezinho,brazil,0.381,0.301
A Carta,Renato Russo;Erasmo Carlos,brazil,0.607,0.423
A Dança,Legião Urbana,brazil,0.389,0.68
Incomparável Amor,Gabriel Brito,brazil,0.438,0.145
Anjos De Deus - Ao Vivo,Padre Marcelo Rossi,brazil,0.67,0.332
Verdades Do Tempo,Thiago Brado,brazil,0.38,0.0898
Soldados,Legião Urbana,brazil,0.432,0.605
Família,Titãs,brazil,0.683,0.624
Não vou me adaptar,Titãs,brazil,0.399,0.476
Reggae do Manero - Ao Vivo | Acústico,Raimundos,brazil,0.809,0.625
Tudo O Que Me Prometeu,Israel Salazar,brazil,0.92,0.208
O Relógio de Deus,Amanda Ferrari,brazil,0.828,0.657
Domingo,Titãs,brazil,0.771,0.881
Beggin' - Remix,HAWK.;Reznikov;Alex Albino,brazil,0.73,0.644
Acabou - Ao Vivo,Projota,brazil,0.881,0.875
Malvadão 2,Xamã;Jailhouse;Neo Beats,brazil,0.595,0.911
Luz em Todo Morro - Acústico,3030,brazil,0.495,0.514
Seu Rei,Xamã;Mano fler;Tiankris,brazil,0.629,0.339
STU,MC Igu,brazil,0.578,0.471
Mais Amor,Ponto De Equilíbrio;Tati Portella,brazil,0.701,0.6
Já Posso Suportar,Pregador Luo;Trazendo a Arca,brazil,0.69,0.435
Fé,3030;Rael,brazil,0.522,0.784
O Mundo Dá Voltas,ConeCrewDiretoria,brazil,0.706,0.27
Sem a Planta,ConeCrewDiretoria,brazil,0.607,0.526
Na Segunda Vinda,Black Alien,brazil,0.828,0.434
Ele É Deus,Deise do Vale,brazil,0.704,0.201
O Processo,Suellen Brum,brazil,0.642,0.502
Furioso Amor,Elizeu Alves,brazil,0.568,0.14
Transformação,Anderson Freire,brazil,0.565,0.174
Santifica,Alugiana,brazil,0.877,0.541
Negro Drama - Ao Vivo,Racionais MC's,brazil,0.948,0.775
Cores Do Universo,Maneva,brazil,0.719,0.674
Bem Perto - Ao Vivo,Isaias Saad;Isadora Pompeo,brazil,0.47,0.183
Pao Da Vida,Padre Zeca,brazil,0.401,0.202
Mais Que Uma Voz,Eyshila;Weslei Santos,brazil,0.362,0.221
Abraço de Pai,Walmir Alencar,brazil,0.269,0.243
Perdidos No Espaço,Legião Urbana,brazil,0.567,0.768
Vai Valer a Pena - Ao Vivo,Juliano Son,brazil,0.869,0.221
Quanto Vale o Show,Racionais MC's;DJ Cia,brazil,0.849,0.696
Calmaria,Canção & Louvor,brazil,0.438,0.327
Sereia,Maneva,brazil,0.607,0.57
Jó,Rose Nascimento,brazil,0.391,0.189
O Meu Mundo Ficaria Completo (Com Você),Cássia Eller,brazil,0.91,0.87
Palavras,Lauriete,brazil,0.71,0.383
Fidelidade,Danielle Cristina,brazil,0.66,0.201
Eu Te Levantarei (Ao Vivo),Frei Gilson,brazil,0.578,0.337
O Seu Amor por Mim - Ao Vivo,Weslei Santos,brazil,0.399,0.374
Corcovado,Elis Regina,brazil,0.44,0.18
Eu Me Rendo,Renascer Praise,brazil,0.579,0.22
Me dá o Poder de Filho,Marcelo Aguiar,brazil,0.368,0.346
Como Nossos Pais,Elis Regina,brazil,0.498,0.478
Me Perdoe,Gerson Rufino,brazil,0.636,0.429
Estamos de Pé - Ao Vivo,Marcus Salles,brazil,0.766,0.331
Beguine dodói,Elis Regina,brazil,0.333,0.399
Simplesmente Sobrenatural,Rose Nascimento,brazil,0.608,0.355
Saudades Mil,509-E;Dexter;Afro-X,brazil,0.589,0.78
Pangeia,Fabio Brazza;Atentado Napalm,brazil,0.722,0.76
Tempo de Vencer,Jamily,brazil,0.405,0.149
Ouro Rosé,Felp 22;JP Diazz;Medellin,brazil,0.689,0.355
Pogba - Remix,Major RD;Bagua Records;Gooba,brazil,0.733,0.323
Virgem,Xamã;Bagua Records;Neo Beats,brazil,0.403,0.609
Faz Render,UCLÃ;Sueth;Raffé,brazil,0.478,0.265
Avareza (Santa Maria) - Acústico,Xamã;Bagua Records;Gustah;Irineu Barsé,brazil,0.496,0.61
Canção do Apocalipse - Ao Vivo,Diante do Trono;Ana Paula Valadão,brazil,0.478,0.0761
Exército da Paz (Peace Army),Natiruts;Jacob Hemphill,brazil,0.768,0.926
Santificação,Elaine Martins,brazil,0.867,0.45
A Ti Meu Deus,Padre Agnaldo José,brazil,0.616,0.635
Preciso Confiar,Stella Laura;Valesca Mayssa,brazil,0.529,0.328
Laços,Nando Reis;Ana Vilela,brazil,0.889,0.408
Deixa Ela,Cynthia Luz;Pedro Lotto;Froid,brazil,0.777,0.512
Melhor Amigo,Delino Marçal;Bruna Karla,brazil,0.478,0.358
Onde Está Sua Fé?,Sued Silva,brazil,0.588,0.432
1980 - Acústico,AO Cubo,brazil,0.799,0.588
Tu Te Abeiraste da Praia - A Barca,Astúlio Nunes,brazil,0.324,0.499
Senhor da Terra,Marquinhos Gomes,brazil,0.764,0.349
Meus Próprios Meios,Oficina G3,brazil,0.967,0.374
Me Derramar,Ministério Vineyard,brazil,0.532,0.327
Aviva-Nos - Ao Vivo,Israel Salazar;André Aquino,brazil,0.591,0.141
Fé Menina,Dazaranha,brazil,0.588,0.797
Os Planos de Deus (Ao Vivo),Samuel Messias;Sarah Farias,brazil,0.496,0.185
"Senhor,Que Vieste Salvar...",Padre Zeca,brazil,0.443,0.38
Me Deixe Aqui,Weslei Santos,brazil,0.217,0.261
Como Deus Quiser,Cynthia Luz;Projota,brazil,0.656,0.819
Pra Que,Voz da Verdade,brazil,0.331,0.201
Meu Herói,André e Felipe;Rebeca Carvalho,brazil,0.648,0.261
A Ilha - Ao Vivo,Armandinho,brazil,0.665,0.928
Vinte E Nove,Legião Urbana,brazil,0.542,0.72
Inevitavelmente,Maneva,brazil,0.586,0.611
Deus Está Contigo,Rose Nascimento,brazil,0.57,0.326
Borracho y Loco (Lamento Boliviano) - Ao Vivo,Vera Loca,brazil,0.907,0.732
Baader-Meinhof Blues,Legião Urbana,brazil,0.831,0.657
Do Alto da Pedra,Rosa de Saron,brazil,0.757,0.298
Pensamento (Acústico),Cidade Negra,brazil,0.693,0.965
Vem Cear Comigo,Gerson Rufino,brazil,0.69,0.252
Bom É Quando Faz Mal,Matanza,brazil,0.974,0.588
Como Que Ocê Pôde Abandoná Eu?,Pedra Leticia,brazil,0.552,0.922
Maior abandonado (Ao Vivo) - Live,Barão Vermelho,brazil,0.63,0.904
Entre a Serpente e a Estrela (Amarillo By Money),Zé Ramalho,brazil,0.585,0.579
Galactic Symphony,Mandragora,brazil,0.794,0.125
Baila,Froid;Nagalli,brazil,0.46,0.585
De Mais Ninguém,Edu Ribeiro,brazil,0.619,0.588
Te Trago pra Perto de Mim,Konai,brazil,0.265,0.152
Ouro Rosé,UCLÃ;Sueth;Real G;Sos;Duzz;Peunubeat,brazil,0.535,0.544
Deus do Furdunço,BK;Nave;El Lif Beatz,brazil,0.646,0.831
"Morra Bem, Viva Rápido",Don L,brazil,0.595,0.811
Nossa Música,Ponto De Equilíbrio;Gabriel O Pensador,brazil,0.715,0.773
Ainda Bem Que Chegou - Acoustic Version,Vitor Kley,brazil,0.66,0.95
A Divina Comédia 2,Rap Box;Fabio Brazza;Léo Casa 1;Gigante No Mic;Mano Fler;Zeus,brazil,0.936,0.742
Estás Entre Nós (feat. Monsenhor Jonas Abib),Eliana Ribeiro;Monsenhor Jonas Abib,brazil,0.401,0.124
Sol Ou Chuva,Forfun,brazil,0.63,0.753
Cantando pro Santo,Sabotage;Chorão,brazil,0.474,0.745
Longe do Fim,MISAEL,brazil,0.484,0.666
Linhas Tortas,Gabriel O Pensador,brazil,0.838,0.675
Ele Não Desiste de Você - Ao Vivo,Marquinhos Gomes,brazil,0.753,0.249
A Batalha do Arcanjo,Damares,brazil,0.738,0.465
O Leão,Damares;Canção & Louvor,brazil,0.749,0.573
Soldado do Morro,MV Bill,brazil,0.585,0.541
Perfeito É Quem Te Criou,Vida Reluz,brazil,0.279,0.198
Despreocupa,Kiara Vitória,brazil,0.582,0.308
Novas Auroras,Nação Zumbi,brazil,0.681,0.52
Alguém Que Te Faz Sorrir,Fresno,brazil,0.507,0.236
Canção Ao Cordeiro - Ao Vivo,Israel Salazar;Gabriel Guedes de Almeida,brazil,0.532,0.225
Regaço Acolhedor,Camila Holanda,brazil,0.309,0.204
Poderoso Deus,Tony Allysson,brazil,0.553,0.217
De Fé - Ao Vivo,Humberto Gessinger,brazil,0.695,0.469
Tá na Mão de Deus,Aurelina Dourado,brazil,0.79,0.747
Olha O Sol,Maneva,brazil,0.517,0.803
Proibida Pra Mim,Zeca Baleiro,brazil,0.361,0.54
Eu Sou do Mar - Ao Vivo,Armandinho;Vitor Isensee,brazil,0.762,0.954
Pai,Marcos Antônio,brazil,0.574,0.577
Cocaína,Sabotage;Sombra;Bastardo,brazil,0.708,0.805
Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,David Quinlan,brazil,0.765,0.411
Ao Monte,Thiago Brado;Frei Gilson,brazil,0.303,0.226
Gratidão - Ao Vivo,Ministério Adoração e Vida,brazil,0.325,0.322
O tempo não para,Barão Vermelho,brazil,0.694,0.42
Favela Vive 2,ADL;BK;MV Bill;Funkero,brazil,0.568,0.668
Tua Presença Cura,Ana Gabriela,brazil,0.602,0.123
Nós Vamos Invadir Sua Praia,Ultraje a Rigor,brazil,0.98,0.517
Rompendo em Fé,Comunidade Evangélica Internacional da Zona Sul,brazil,0.59,0.368
Petróleo Do Futuro,Legião Urbana,brazil,0.802,0.338
Deus do Secreto,Ministério Sarando a Terra Ferida,brazil,0.619,0.167
Nicole,Choice;Xamã,brazil,0.487,0.243
Dancing,Dubdogz;Liu;Dubdisko,brazil,0.849,0.535
Pai Eu Não Confio em Mim,Thalles Roberto,brazil,0.741,0.571
Antes dos Gigantes Chegarem,BK;JXNV$;Juyè;Luccas Carlos,brazil,0.647,0.485
Paraíso Que Me Cerca,BK;JXNV$;Mayra Andrade,brazil,0.676,0.0845
Rap du Bom Parte II - Mús. Incid.: Odara,Rappin' Hood;Caetano Veloso,brazil,0.712,0.656
Obrigado Vida - Acústico,3030,brazil,0.457,0.48
Peixes,Xamã;Bagua Records;Portugal No Beat;Xavi,brazil,0.636,0.647
comigo,Leonardo Gonçalves;Kemuel,brazil,0.441,0.315
Dentro De Um Instante,3030,brazil,0.495,0.437
vila rica,Don L;Mateus Fazeno Rock,brazil,0.626,0.407
Abram-se os Caminhos,Edi Rock;Bagua Records;Alexandre Carlo;Marcelo Falcão,brazil,0.833,0.701
Questão de Tempo,Yago Oproprio;Skeeter Beats,brazil,0.509,0.554
Alameda Weed,Costa Gold;Wentz,brazil,0.693,0.5
Águas Purificadoras - Ao Vivo,Diante do Trono;Ana Paula Valadão,brazil,0.457,0.3
Filho de Davi,Tony Allysson,brazil,0.635,0.343
Belíssimo Esposo,Comunidade Católica Shalom,brazil,0.229,0.293
Casa,Colo de Deus,brazil,0.464,0.3
Eis-Me Aqui,Colo de Deus,brazil,0.372,0.109
Não vou duvidar,Marquinhos Gomes,brazil,0.782,0.641
Vários holofotes - Ao vivo,O Rappa,brazil,0.892,0.616
Só Posso Dizer (São Paulo),Nando Reis,brazil,0.541,0.719
De Borest,Kuase Nada,brazil,0.729,0.841
A Melhor Hora da Praia,Nação Zumbi;Marisa Monte,brazil,0.649,0.682
Caminho da Luz,Mato Seco,brazil,0.663,0.944
Pulsos - Ao Vivo,Pitty,brazil,0.851,0.126
Leve Com Você - Ao Vivo,Natiruts,brazil,0.776,0.508
"Oh, Quão Lindo esse nome é / Só Tu és Santo / Pra Te adorar - Live 2020",Gabriela Rocha,brazil,0.824,0.165
Melhor Lugar: Sessão Acústica,Marcelo Markes,brazil,0.298,0.105
Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,Paulo Cesar Baruk;Leonardo Gonçalves,brazil,0.618,0.209
Bom Bom Pai,Esther Marcos;Marcelo Markes,brazil,0.326,0.339
Era Deus - Ao Vivo,Leandro Borges,brazil,0.825,0.495
Tu És a Fogueira - Ao Vivo,Jhonas Serra,brazil,0.821,0.221
Minha História,Gisele Nascimento,brazil,0.512,0.221
Guarda Tua Fé (Ao Vivo Em Los Angeles),Aline Barros,brazil,0.419,0.372
Faz Chover - Ao Vivo,Trazendo a Arca,brazil,0.617,0.118
"Vem, Espirito",Padre Zeca,brazil,0.546,0.397
Ele Não Mudou,Kellen Byanca;Kiara Vitória,brazil,0.632,0.31
Meio Psicopata,Matanza,brazil,0.995,0.395
Ele É Exaltado - Acústico Ao Vivo,Adhemar De Campos;Orquestra Filarmônica de São Caetano do Sul,brazil,0.401,0.265
Eu me Rendo,Renascer Praise,brazil,0.568,0.23
A Cidade,Chico Science;Nação Zumbi,brazil,0.824,0.911
Não Há Barreiras - Ao Vivo,Eli Soares;Álvaro Tito,brazil,0.526,0.716
Sobre a Dúvida,Rosa de Saron;Leonardo Gonçalves,brazil,0.802,0.306
Minha Tristeza,Maneva,brazil,0.642,0.925
Be Someone,KVSH;Schillist;Ray X Ben,brazil,0.722,0.398
She Doesn't Mind,Krmoni,brazil,0.816,0.466
Perder o Interesse,Knust;Luiz Lins;CMK,brazil,0.411,0.133
Deus de Cerâmica,Dalsin;ALASKA,brazil,0.406,0.607
De Novo,Xamã;Bagua Records;Neo Beats,brazil,0.719,0.592
a todo vapor,Don L,brazil,0.595,0.316
Ouro Rosé II,UCLÃ;Peunubeat;Sueth;Duzz;Sobs,brazil,0.525,0.663
Cura-me,Fernanda Brum,brazil,0.604,0.136
Cabelo Rapunzel,Kawe;KayBlack;Vulgo FK;Lucas Lucco;OTRAFITTA;Pedro Lotto,brazil,0.577,0.574
O último romântico,Lulu Santos,brazil,0.494,0.805
Banho de Piscina,Clarice Falcão,brazil,0.707,0.7
Melhor Que Ontem,Dow Raiz;Lino Krizz,brazil,0.798,0.898
Sonhos Gangsta,Flora Matos,brazil,0.652,0.861
Sk8 do Matheus,Froid,brazil,0.565,0.132
Mundo Novo,Maneva,brazil,0.73,0.782
Volta Logo Jesus,Rodrigo Azevedo;Fernandinho,brazil,0.533,0.296
Hidropônica,Forfun,brazil,0.948,0.424
Auxílio Emergencial do Rap,Coruja Bc1,brazil,0.637,0.846
Prioridade,Midian Lima,brazil,0.489,0.239
"Você E Eu, Eu E Você (Juntinhos)",Tim Maia,brazil,0.858,0.872
Lembranças (Ao Vivo),Maneva,brazil,0.498,0.788
Monstro invisível - Ao vivo,O Rappa,brazil,0.958,0.548
Tudo a Ver Com Ele - Ao Vivo,Central 3;André Aquino,brazil,0.658,0.212
Vem Neste Lugar - Ao Vivo,Klebson Kollins,brazil,0.578,0.0509
Redentor - Ao Vivo,Lukas Agustinho,brazil,0.632,0.342
1º De Julho - Ao Vivo,Cássia Eller,brazil,0.878,0.509
Primeira Canção (Música dos Passarinhos),Isadora Pompeo,brazil,0.427,0.607
Deus Está Fazendo,Fabiana Sinfrônio,brazil,0.372,0.109
Você não vai Parar,Samuel Messias,brazil,0.397,0.21
Vida,Padre Fábio De Melo,brazil,0.305,0.263
La Forza Della Vita,Renato Russo,brazil,0.625,0.443
Mais Alto - Acústico,Fernandinho,brazil,0.442,0.12
Fronteira (D.U.C.A.),O Rappa,brazil,0.921,0.814
Se Tu Lutas Tu Conquistas,Somos Nós A Justiça,brazil,0.601,0.558
Ainda é Tempo (feat. Anderson Freire),Marcos Freire;Anderson Freire,brazil,0.56,0.308
Eu Vou Correr,Heloisa Rosa,brazil,0.722,0.278
Queima de Novo - Live,Tony Allysson,brazil,0.693,0.261
Sacrifício e Adoração,Damares,brazil,0.631,0.334
"Yeshua, Nós Te Amamos - Ao Vivo",Jhonas Serra,brazil,0.856,0.0907
Música Urbana - Versão Alternativa,Capital Inicial,brazil,0.76,0.801
Ciúme,Ultraje a Rigor,brazil,0.886,0.656
Não Precisa Mais Chorar,Pedro Henrique,brazil,0.271,0.314
Que Vença o Amor,Gerson Rufino,brazil,0.75,0.51
Filho Do Deus Vivo - Ao Vivo,Nívea Soares,brazil,0.873,0.246
